Data Medicao;Hora Medicao;PRECIPITACAO TOTAL, HORARIO(mm);TEMPERATURA MINIMA NA HORA ANT. (AUT)(°C);UMIDADE REL. MAX. NA HORA ANT. (AUT)(%);VENTO, VELOCIDADE HORARIA(m/s)
03/01/2020;400;0;22,2;85;1
03/01/2020;500;0;21,4;86;1,7
03/01/2020;600;0;21,5;84;0,8
03/01/2020;700;0;21,5;84;0,8
03/01/2020;800;0;21,6;81;1,3
03/01/2020;900;0;21,6;82;1,1
03/01/2020;1000;0;21,7;81;1
03/01/2020;1100;0;22,8;77;2,3
03/01/2020;1200;0;23,9;73;1,6
03/01/2020;1300;0;24,7;71;2,5
03/01/2020;1400;0;26,5;65;2,1
03/01/2020;1500;0;26,6;64;1,5
03/01/2020;1600;0;26,7;65;1,3
03/01/2020;1700;0;27;63;2
03/01/2020;1800;0;27,2;63;2,1
03/01/2020;1900;0;26,6;63;2
03/01/2020;2000;0;26,4;63;2,9
03/01/2020;2100;0;26,4;63;1,8
03/01/2020;2200;0;25,6;64;1,3
03/01/2020;2300;0;25;65;1,3
04/01/2020;0;0;24,4;69;0,8
04/01/2020;100;0;24;70;0,6
04/01/2020;200;2,4;20,8;89;0,8
04/01/2020;300;0,4;20,3;90;0,4
04/01/2020;400;0;20,1;90;0
04/01/2020;500;0;19,7;91;0,3
04/01/2020;600;0;19,7;86;0,2
04/01/2020;700;0;19,6;86;0,6
04/01/2020;800;0;19,4;88;0,2
04/01/2020;900;0;19;91;0
04/01/2020;1000;0;19,2;91;0,7
04/01/2020;1100;0;20,9;84;1,2
04/01/2020;1200;0;22,2;79;1,6
04/01/2020;1300;0;24,7;69;1,7
04/01/2020;1400;0;25,6;66;1,9
04/01/2020;1500;0;27;63;1,8
04/01/2020;1600;0;27,9;61;1,2
04/01/2020;1700;0;28,1;60;0,5
04/01/2020;1800;0;28,3;58;0,6
04/01/2020;1900;0;28,8;57;0,3
04/01/2020;2000;0;28,9;56;0
04/01/2020;2100;0;29,8;53;0,9
04/01/2020;2200;0;28,4;54;0,6
04/01/2020;2300;0,2;23,7;79;0,1
05/01/2020;0;0,4;22,8;89;0,6
05/01/2020;100;0;22,7;81;2,2
05/01/2020;200;0;22,1;79;1,2
05/01/2020;300;0,2;21,5;83;0,5
05/01/2020;400;2,8;19,8;92;0,4
05/01/2020;500;1;19,6;93;0,4
05/01/2020;600;0;19,4;93;0,4
05/01/2020;700;0,4;19,3;91;0
05/01/2020;800;0,6;19;94;0
05/01/2020;900;0,4;19;94;0
05/01/2020;1000;0;19,2;94;0
05/01/2020;1100;0;19,8;92;0,4
05/01/2020;1200;0;21,3;87;1
05/01/2020;1300;0;22,6;80;0,2
05/01/2020;1400;0;23,7;78;0,4
05/01/2020;1500;0;25,1;74;1,6
05/01/2020;1600;0,2;24,5;77;1,4
05/01/2020;1700;7,2;20,8;92;0,9
05/01/2020;1800;0;22,4;93;1,4
05/01/2020;1900;0;25,7;76;0,2
05/01/2020;2000;0,2;26;72;1,4
05/01/2020;2100;0;27,1;61;0,6
05/01/2020;2200;0;24,4;79;0,1
05/01/2020;2300;0;23,3;86;0
06/01/2020;0;0;22,4;89;0
06/01/2020;100;0;21,8;90;0,1
06/01/2020;200;0;21,5;92;0
06/01/2020;300;0;20,8;92;0,1
06/01/2020;400;0;20,4;93;0
06/01/2020;500;0;20;94;0
06/01/2020;600;0;19,9;94;0
06/01/2020;700;0;20;94;0
06/01/2020;800;0;19,9;93;0
06/01/2020;900;0;19,5;94;0
06/01/2020;1000;0;19,4;95;0
06/01/2020;1100;0;20,9;94;0,2
06/01/2020;1200;0;23,1;83;0,4
06/01/2020;1300;0;25,1;75;0,3
06/01/2020;1400;0;27;73;1,7
06/01/2020;1500;0;28,4;66;2,3
06/01/2020;1600;0;29,6;61;2,3
06/01/2020;1700;0;29,8;59;2,4
06/01/2020;1800;0;30,5;57;2,3
06/01/2020;1900;0;30,5;58;1,8
06/01/2020;2000;0;30,1;61;1,7
06/01/2020;2100;0;30;62;0,4
06/01/2020;2200;0;27,8;71;0
06/01/2020;2300;0;25,7;80;0
07/01/2020;0;0;25,1;82;0
07/01/2020;100;0;24;88;0
07/01/2020;200;0;23,1;92;0
07/01/2020;300;0;22,6;93;0
07/01/2020;400;0;22,4;94;0
07/01/2020;500;0;22;93;0
07/01/2020;600;0;22,1;94;0
07/01/2020;700;0;22,4;93;0
07/01/2020;800;0;22,4;93;0
07/01/2020;900;0;22,5;93;0
07/01/2020;1000;0;22,9;92;0,1
07/01/2020;1100;0;23,3;92;0,1
07/01/2020;1200;0;25,4;84;0
07/01/2020;1300;0;26,2;81;0,3
07/01/2020;1400;0;27,7;77;0,8
07/01/2020;1500;0;28,8;70;0,6
07/01/2020;1600;0;29,8;66;1
07/01/2020;1700;0;29,1;67;0,2
07/01/2020;1800;0;27,7;74;0,1
07/01/2020;1900;0;26,1;78;2,5
07/01/2020;2000;9,2;22,9;94;2,5
07/01/2020;2100;1,4;22,8;94;0,4
07/01/2020;2200;0,4;22,8;94;0,4
07/01/2020;2300;0;22,6;95;0,1
08/01/2020;0;0;22,2;95;0,7
08/01/2020;100;0;22,1;95;0,8
08/01/2020;200;0;22,2;95;0
08/01/2020;300;0;22,1;95;0
08/01/2020;400;0;21,9;95;0
08/01/2020;500;0;21,9;95;0
08/01/2020;600;0;21,8;95;0
08/01/2020;700;0;21,7;95;0
08/01/2020;800;0;21,6;96;0
08/01/2020;900;0;21,9;96;0
08/01/2020;1000;2;22,3;96;0
08/01/2020;1100;3;22,7;96;0,3
08/01/2020;1200;0,2;23,1;95;0
08/01/2020;1300;0;23,6;95;0,2
08/01/2020;1400;0;24,5;95;0,2
08/01/2020;1500;0,2;25,4;88;0
08/01/2020;1600;0;26;87;0,2
08/01/2020;1700;0,2;27,6;83;0,2
08/01/2020;1800;0;28,5;76;0,3
08/01/2020;1900;0;27,8;76;0,2
08/01/2020;2000;1,8;25,1;90;0
08/01/2020;2100;0;25,2;90;0,3
08/01/2020;2200;0;24,9;89;0
08/01/2020;2300;0;24,2;91;0,1
09/01/2020;0;0;23,5;93;0
09/01/2020;100;0;23,2;93;0
09/01/2020;200;0;22,7;94;0
09/01/2020;300;0;22,4;95;0
09/01/2020;400;0;22,5;95;0
09/01/2020;500;0;22,4;95;0
09/01/2020;600;0;22,4;95;0
09/01/2020;700;0;22,3;95;0
09/01/2020;800;0;22,4;95;0
09/01/2020;900;0;22,3;95;0
09/01/2020;1000;0;22,2;95;0
09/01/2020;1100;0;22,8;95;0
09/01/2020;1200;0;23,6;94;0
09/01/2020;1300;0;24,7;90;0,3
09/01/2020;1400;0;25,3;87;0,5
09/01/2020;1500;0;27,2;80;0,9
09/01/2020;1600;0;28,2;74;1,6
09/01/2020;1700;0,2;26,8;76;1,6
09/01/2020;1800;0;27,3;75;1,9
09/01/2020;1900;0;26,9;78;1,7
09/01/2020;2000;0;26,1;78;2,3
09/01/2020;2100;0;25,1;82;1,2
09/01/2020;2200;0;24,3;87;0
09/01/2020;2300;0;23,5;91;0
10/01/2020;0;0;23;93;0
10/01/2020;100;0;23,1;94;0
10/01/2020;200;0;23,1;94;0
10/01/2020;300;0;23;93;0
10/01/2020;400;0;23,1;93;0
10/01/2020;500;0;23;92;0
10/01/2020;600;0;22,7;92;0
10/01/2020;700;0;22,7;93;0
10/01/2020;800;0;22,5;93;0
10/01/2020;900;0;22,4;93;0
10/01/2020;1000;0;22,4;93;0
10/01/2020;1100;0;23,2;93;0
10/01/2020;1200;0;23,9;88;0,1
10/01/2020;1300;0;25,2;81;0,1
10/01/2020;1400;0;26,3;78;0,8
10/01/2020;1500;0;27,8;72;1,5
10/01/2020;1600;0;27,9;73;1,4
10/01/2020;1700;0;30,1;63;1,3
10/01/2020;1800;0;30,6;64;1,5
10/01/2020;1900;0;30,2;68;1,1
10/01/2020;2000;0;29,1;74;0,4
10/01/2020;2100;0;28,4;75;0
10/01/2020;2200;0;27,2;81;1,2
10/01/2020;2300;1,6;24,4;91;0,5
11/01/2020;0;0;24,1;93;0
11/01/2020;100;0;23,3;93;0
11/01/2020;200;0;23;93;0
11/01/2020;300;0;23,1;93;0
11/01/2020;400;0;23;94;0
11/01/2020;500;0;22,8;94;0
11/01/2020;600;0;22,7;95;0
11/01/2020;700;0;22,7;95;0
11/01/2020;800;0;23;95;0
11/01/2020;900;0,4;23;95;0
11/01/2020;1000;0;23;95;0
11/01/2020;1100;0;23,5;95;0
11/01/2020;1200;0;24,4;94;0
11/01/2020;1300;0;25,6;88;0,1
11/01/2020;1400;0;27,7;81;0,3
11/01/2020;1500;0,2;29,1;75;1,6
11/01/2020;1600;0;28,5;76;0,6
11/01/2020;1700;0;28,5;75;0,9
11/01/2020;1800;0;28,9;74;0,6
11/01/2020;1900;0;27,4;76;1,3
11/01/2020;2000;0;25,6;86;0
11/01/2020;2100;0;26,4;87;0
11/01/2020;2200;0;26,3;87;0
11/01/2020;2300;0;25,8;90;0,2
12/01/2020;0;0;24,8;89;0,1
12/01/2020;100;0;24,5;89;1,1
12/01/2020;200;0;23,1;84;0,3
12/01/2020;300;0;22,8;87;0
12/01/2020;400;0;22,7;89;0
12/01/2020;500;0;22;92;0
12/01/2020;600;0;21,9;93;0
12/01/2020;700;0;21,9;94;0
12/01/2020;800;0;21,8;94;0,1
12/01/2020;900;0;21,8;94;0,9
12/01/2020;1000;0;21,9;94;0
12/01/2020;1100;0;23;91;0
12/01/2020;1200;0;24,5;87;0
12/01/2020;1300;0;26,8;75;0,3
12/01/2020;1400;0;28,2;71;0,3
12/01/2020;1500;0;28,1;75;0,6
12/01/2020;1600;0;29,6;63;1
12/01/2020;1700;0;31,3;61;2,3
12/01/2020;1800;0;32;60;2,7
12/01/2020;1900;0;27,1;78;0,6
12/01/2020;2000;0,4;23,3;89;2,9
12/01/2020;2100;6,4;22,9;94;0,1
12/01/2020;2200;1,8;22,7;94;0
12/01/2020;2300;2,6;22,6;95;0
13/01/2020;0;0,8;22,6;95;0
13/01/2020;100;0;22,4;95;0
13/01/2020;200;0;22,5;95;0
13/01/2020;300;0,2;22,8;95;0
13/01/2020;400;0,2;22,9;95;0
13/01/2020;500;0;22,9;95;0,1
13/01/2020;600;0;22,3;95;0,1
13/01/2020;700;0;22,1;93;0,1
13/01/2020;800;0;22;93;0
13/01/2020;900;0;22;93;0
13/01/2020;1000;0;22,2;91;0,1
13/01/2020;1100;0;22,8;89;0,5
13/01/2020;1200;0;24,7;80;2,3
13/01/2020;1300;0;25,6;75;1,7
13/01/2020;1400;0;25,7;73;0,8
13/01/2020;1500;0;26,1;71;1,1
13/01/2020;1600;0;28,4;65;0,9
13/01/2020;1700;0;28,9;65;0,5
13/01/2020;1800;0;28,1;67;0,9
13/01/2020;1900;0;26,5;76;3
13/01/2020;2000;0;25,7;78;1,7
13/01/2020;2100;0;25,7;78;0,8
13/01/2020;2200;0;25,6;81;0,1
13/01/2020;2300;0;24,9;83;0,2
14/01/2020;0;0;24,5;82;0,1
14/01/2020;100;0;23,9;87;0
14/01/2020;200;0;23,8;88;0,7
14/01/2020;300;0;23,4;82;1,8
14/01/2020;400;0;22,3;79;0,8
14/01/2020;500;0;21,7;80;0,1
14/01/2020;600;0;21,3;81;1
14/01/2020;700;0;20,8;80;0,5
14/01/2020;800;0;20,5;80;0,6
14/01/2020;900;0;20,1;81;0,2
14/01/2020;1000;0;20,3;80;0,3
14/01/2020;1100;0;20,8;80;0,2
14/01/2020;1200;0;21,8;76;1,2
14/01/2020;1300;0;23,4;71;1,8
14/01/2020;1400;0;24,6;69;1,6
14/01/2020;1500;0;25,7;67;1,6
14/01/2020;1600;0;26,6;67;1,4
14/01/2020;1700;0;29;61;0,5
14/01/2020;1800;0;29,2;61;0,7
14/01/2020;1900;0;29,7;58;1
14/01/2020;2000;0;29,6;61;0,3
14/01/2020;2100;0;29,7;58;0,3
14/01/2020;2200;0;27,7;64;0,4
14/01/2020;2300;0;26;71;0
15/01/2020;0;0;24,5;78;0
15/01/2020;100;0;24,1;81;0
15/01/2020;200;0;23,9;81;0,5
15/01/2020;300;0;22,7;84;0,2
15/01/2020;400;0;21,7;87;0,1
15/01/2020;500;0;21,7;87;0,2
15/01/2020;600;0;21,3;88;0,3
15/01/2020;700;0;20,9;88;0,2
15/01/2020;800;0;20,3;91;0,1
15/01/2020;900;0;20,3;91;0,3
15/01/2020;1000;0;20,4;91;0,3
15/01/2020;1100;0;21,5;87;0,4
15/01/2020;1200;0;24,4;77;0,7
15/01/2020;1300;0;25,8;73;0,5
15/01/2020;1400;0;28;67;0,4
15/01/2020;1500;0;29,7;62;0,8
15/01/2020;1600;0;30,6;60;1,2
15/01/2020;1700;0;31,4;56;1,5
15/01/2020;1800;0;32,4;50;2
15/01/2020;1900;0;32,6;48;2,9
15/01/2020;2000;0;32,5;48;2,3
15/01/2020;2100;0;32,2;51;1,5
15/01/2020;2200;0;29,3;62;0
15/01/2020;2300;0;27,3;70;0
16/01/2020;0;0;26,5;73;0
16/01/2020;100;0;25,4;79;0
16/01/2020;200;0;24,7;83;0
16/01/2020;300;0;23,9;88;0
16/01/2020;400;0;23,6;90;0
16/01/2020;500;0;23;92;0
16/01/2020;600;0;22,7;92;0
16/01/2020;700;0;22,4;93;0
16/01/2020;800;0;22,1;94;0
16/01/2020;900;0;21,8;94;0
16/01/2020;1000;0;21,9;94;0
16/01/2020;1100;0;23,1;94;0
16/01/2020;1200;0;26,5;79;0,1
16/01/2020;1300;0;29,8;67;0,2
16/01/2020;1400;0;32,2;58;2,5
16/01/2020;1500;0;32,8;58;1,2
16/01/2020;1600;0;33,9;53;1,3
16/01/2020;1700;0;32,6;54;3,6
16/01/2020;1800;0;29,9;61;1,2
16/01/2020;1900;0;28,9;65;1,9
16/01/2020;2000;0;28,4;68;2
16/01/2020;2100;0;25,9;76;1,9
16/01/2020;2200;0;24,7;83;0,4
16/01/2020;2300;0;24,4;85;0,4
17/01/2020;0;0;24;89;0,2
17/01/2020;100;0;23,8;91;0,1
17/01/2020;200;0;23,9;91;0,9
17/01/2020;300;0;23,3;88;0,2
17/01/2020;400;0;23;89;0,2
17/01/2020;500;0;22,7;89;0,6
17/01/2020;600;0;23,3;86;0,5
17/01/2020;700;0;23,5;85;1
17/01/2020;800;0;23,3;78;1,2
17/01/2020;900;0;22,6;81;0,3
17/01/2020;1000;0;22,5;82;2
17/01/2020;1100;0;22,7;76;2,4
17/01/2020;1200;0;23,8;71;2,6
17/01/2020;1300;0;25;66;2,9
17/01/2020;1400;0;25,7;65;2,1
17/01/2020;1500;0;26,3;64;2,2
17/01/2020;1600;0;26,7;63;3,3
17/01/2020;1700;0;26,4;63;2,9
17/01/2020;1800;0;26;64;2,8
17/01/2020;1900;0;26;65;2,1
17/01/2020;2000;0;26;62;2,6
17/01/2020;2100;0;24,8;68;2,7
17/01/2020;2200;0;24,1;69;2,9
17/01/2020;2300;0;23,3;67;2,6
18/01/2020;0;0;22,6;71;1,5
18/01/2020;100;0;21,2;74;1,5
18/01/2020;200;0;20,7;76;2,7
18/01/2020;300;0;20,2;78;0,7
18/01/2020;400;0;19,8;80;1
18/01/2020;500;0;19,6;79;0,8
18/01/2020;600;0;19,7;80;0,7
18/01/2020;700;0;19,7;80;1,2
18/01/2020;800;0;19,5;80;0,4
18/01/2020;900;0;18,9;83;0,1
18/01/2020;1000;0;19,1;83;2
18/01/2020;1100;0;20,5;78;3,2
18/01/2020;1200;0;22,1;72;1,8
18/01/2020;1300;0;24;68;3
18/01/2020;1400;0;25;65;2,5
18/01/2020;1500;0;25,9;63;2
18/01/2020;1600;0;26,7;60;2
18/01/2020;1700;0;27,7;60;2,4
18/01/2020;1800;0;27,8;59;1,5
18/01/2020;1900;0;27,3;61;2,7
18/01/2020;2000;0;27,6;60;2,5
18/01/2020;2100;0;27,6;60;2
18/01/2020;2200;0;26;65;2,6
18/01/2020;2300;0;24,5;70;2,5
19/01/2020;0;0;23,7;71;1,2
19/01/2020;100;0;22,7;75;1,9
19/01/2020;200;0;21,7;76;1,1
19/01/2020;300;0;21,2;80;1
19/01/2020;400;0;20,8;80;1,6
19/01/2020;500;0;20,2;83;0,6
19/01/2020;600;0;20,2;84;1,3
19/01/2020;700;0;20,1;82;0,8
19/01/2020;800;0;19,7;83;1,5
19/01/2020;900;0;19,6;84;0,6
19/01/2020;1000;0;19,5;86;0,2
19/01/2020;1100;0;20,6;83;1,2
19/01/2020;1200;0;21,8;77;1,5
19/01/2020;1300;0;22,8;75;2,4
19/01/2020;1400;0;24,2;70;1,7
19/01/2020;1500;0;25,9;66;1,8
19/01/2020;1600;0;27,8;63;1,2
19/01/2020;1700;0;29,3;60;1,7
19/01/2020;1800;0;29,3;60;1,1
19/01/2020;1900;0;29,1;60;2,2
19/01/2020;2000;0;29,5;58;3
19/01/2020;2100;0;29,3;57;2,6
19/01/2020;2200;0;27,7;62;1,5
19/01/2020;2300;0;26,7;67;1,6
20/01/2020;0;0;25,7;69;0,3
20/01/2020;100;0;24,7;73;1,6
20/01/2020;200;0;23,4;76;1,3
20/01/2020;300;0;22,6;79;1,3
20/01/2020;400;0;22,1;79;0,7
20/01/2020;500;0;22,1;79;0,8
20/01/2020;600;0;22;78;1
20/01/2020;700;0;21,7;79;0,2
20/01/2020;800;0;21,8;79;1,2
20/01/2020;900;0;21,9;77;1
20/01/2020;1000;0;21,8;77;1,6
20/01/2020;1100;0;22,5;75;2
20/01/2020;1200;0;24,4;68;1,5
20/01/2020;1300;0;25,9;63;2,1
20/01/2020;1400;0;27,1;61;2,5
20/01/2020;1500;0;28,3;58;2
20/01/2020;1600;0;29,5;56;2,8
20/01/2020;1700;0;29,7;55;2
20/01/2020;1800;0;30;52;2,6
20/01/2020;1900;0;30,3;51;2,3
20/01/2020;2000;0;30,1;50;2,8
20/01/2020;2100;0;29,3;53;2,1
20/01/2020;2200;0;28;56;1,4
20/01/2020;2300;0;27,2;59;1,5
21/01/2020;0;0;26,3;62;1,4
21/01/2020;100;0;23,8;71;0,8
21/01/2020;200;0;22,6;77;1,7
21/01/2020;300;0;22,1;78;1,8
21/01/2020;400;0;21,3;82;1
21/01/2020;500;0;20,7;82;0,6
21/01/2020;600;0;19,8;86;0,3
21/01/2020;700;0;19,6;86;0,3
21/01/2020;800;0;19,6;86;0,6
21/01/2020;900;0;19,1;84;0
21/01/2020;1000;0;18,5;88;0,2
21/01/2020;1100;0;19,1;87;1,7
21/01/2020;1200;0;22,3;73;3,6
21/01/2020;1300;0;24,1;61;1,6
21/01/2020;1400;0;26,3;56;1,8
21/01/2020;1500;0;27,4;53;1,5
21/01/2020;1600;0;29,1;48;1
21/01/2020;1700;0;29,9;46;1,4
21/01/2020;1800;0;30,5;46;1,2
21/01/2020;1900;0;30,9;45;1,7
21/01/2020;2000;0;31;42;2,5
21/01/2020;2100;0;29,8;46;2,8
21/01/2020;2200;0;28,1;48;1,7
21/01/2020;2300;0;26,9;53;1,7
22/01/2020;0;0;25,5;59;1,8
22/01/2020;100;0;23,7;65;1,4
22/01/2020;200;0;22,8;69;1,9
22/01/2020;300;0;22,1;72;2
22/01/2020;400;0;21,6;73;1,4
22/01/2020;500;0;21,3;75;1,1
22/01/2020;600;0;20,7;77;0,9
22/01/2020;700;0;20,1;80;1
22/01/2020;800;0;19,6;82;0,2
22/01/2020;900;0;19,2;84;0,1
22/01/2020;1000;0;19,6;82;0,2
22/01/2020;1100;0;20,7;79;1,5
22/01/2020;1200;0;21,8;74;1,9
22/01/2020;1300;0;23,2;69;2,1
22/01/2020;1400;0;24,6;66;2,6
22/01/2020;1500;0;24,7;65;1,2
22/01/2020;1600;0;25,7;64;1,9
22/01/2020;1700;0;27,6;61;2,4
22/01/2020;1800;0;27,5;60;3,2
22/01/2020;1900;0;27,9;60;2,5
22/01/2020;2000;0;27,6;61;3,9
22/01/2020;2100;0;25,9;63;2,9
22/01/2020;2200;0;24,1;68;1,4
22/01/2020;2300;0;23,7;71;2,4
23/01/2020;0;0;23,3;73;1,7
23/01/2020;100;0;22,5;76;1,6
23/01/2020;200;1;20,3;87;1,4
23/01/2020;300;0,2;20,1;88;1,2
23/01/2020;400;0;20,2;86;0,8
23/01/2020;500;0;20,2;86;1,1
23/01/2020;600;0;20,3;84;0,6
23/01/2020;700;0,8;19,6;91;0,7
23/01/2020;800;1;19,4;92;2
23/01/2020;900;0,2;19,6;91;1,5
23/01/2020;1000;5;19,2;93;0,5
23/01/2020;1100;3,2;19,1;94;0,8
23/01/2020;1200;1,6;19,3;94;1,1
23/01/2020;1300;0,6;19,7;94;0
23/01/2020;1400;0;20,4;94;0,3
23/01/2020;1500;0;21,5;92;0,4
23/01/2020;1600;0;22,9;85;1,2
23/01/2020;1700;0;23,3;83;1,2
23/01/2020;1800;0;24;78;1,2
23/01/2020;1900;0;23,7;82;2,5
23/01/2020;2000;0;24,6;79;2,4
23/01/2020;2100;0;24,1;76;0,9
23/01/2020;2200;0;23,4;79;1,2
23/01/2020;2300;0;23,1;80;1,4
24/01/2020;0;0;22,8;81;1,2
24/01/2020;100;0;22,2;80;0
24/01/2020;200;0;21,6;79;0,8
24/01/2020;300;0;21,1;82;1
24/01/2020;400;0;21,1;81;1
24/01/2020;500;0;21,2;80;1,7
24/01/2020;600;0;20,3;84;0,8
24/01/2020;700;0;19,8;86;0
24/01/2020;800;0;19,7;87;0,7
24/01/2020;900;0;19,9;86;0,7
24/01/2020;1000;0;20,6;83;0,3
24/01/2020;1100;0;21,3;79;1,1
24/01/2020;1200;0;22,5;74;2,1
24/01/2020;1300;0;23;71;1,8
24/01/2020;1400;0;24,9;65;1,8
24/01/2020;1500;0;25,7;63;1,5
24/01/2020;1600;0;26,8;60;3
24/01/2020;1700;0;27,3;57;2,6
24/01/2020;1800;0;28,3;53;1,9
24/01/2020;1900;0;28,9;50;2,3
24/01/2020;2000;0;29,2;48;2,6
24/01/2020;2100;0;28,2;50;3,1
24/01/2020;2200;0;27,1;54;2
24/01/2020;2300;0;25,7;61;1,4
25/01/2020;0;0;25,4;63;0,8
25/01/2020;100;0;23,1;71;0,9
25/01/2020;200;0;21,8;75;1
25/01/2020;300;0;20,5;78;0,4
25/01/2020;400;0;19,1;87;0,1
25/01/2020;500;0;18,1;91;0
25/01/2020;600;0;17,7;93;0
25/01/2020;700;0;17,3;94;0
25/01/2020;800;0;17;94;0
25/01/2020;900;0;16,6;94;0
25/01/2020;1000;0;16,5;94;0
25/01/2020;1100;0;17,6;94;1,8
25/01/2020;1200;0;21,4;74;1,7
25/01/2020;1300;0;23,6;67;1,2
25/01/2020;1400;0;25;61;1,6
25/01/2020;1500;0;26,4;55;1,9
25/01/2020;1600;0;28,2;49;2,6
25/01/2020;1700;0;28,2;52;0,9
25/01/2020;1800;0;28,6;52;0,5
25/01/2020;1900;0;28,5;52;1,4
25/01/2020;2000;0;28,8;50;1,2
25/01/2020;2100;0;29,1;48;2,1
25/01/2020;2200;0;26,3;61;0,1
25/01/2020;2300;0;24,5;67;0,1
26/01/2020;0;0;22,5;76;0
26/01/2020;100;0;21,5;82;0
26/01/2020;200;0;20,9;86;0
26/01/2020;300;0;19,8;91;0
26/01/2020;400;0;19,2;92;0
26/01/2020;500;0;18,8;94;0
26/01/2020;600;0;18,2;95;0
26/01/2020;700;0;18;95;0
26/01/2020;800;0;17,3;95;0
26/01/2020;900;0;17;96;0
26/01/2020;1000;0;17,1;96;0
26/01/2020;1100;0;18;96;0
26/01/2020;1200;0;22,2;82;0,3
26/01/2020;1300;0;25,8;67;0,7
26/01/2020;1400;0;28,5;53;1,2
26/01/2020;1500;0;30,8;46;1,6
26/01/2020;1600;0;30,9;33;2,1
26/01/2020;1700;0;30,9;35;1,2
26/01/2020;1800;0;31,5;35;1,5
26/01/2020;1900;0;32,7;31;0,9
26/01/2020;2000;0;32,8;31;0,9
26/01/2020;2100;0;31,2;35;0,6
26/01/2020;2200;0;28;45;0,3
26/01/2020;2300;0;26;52;0,9
27/01/2020;0;0;24,8;55;0,2
27/01/2020;100;0;23,4;63;0
27/01/2020;200;0;21,5;72;0
27/01/2020;300;0;20,7;84;0
27/01/2020;400;0;20,1;87;0
27/01/2020;500;0;19,4;89;0
27/01/2020;600;0;19,1;88;0
27/01/2020;700;0;18,6;90;0
27/01/2020;800;0;17,7;92;0,2
27/01/2020;900;0;17,2;92;0
27/01/2020;1000;0;17,2;90;0,1
27/01/2020;1100;0;18,7;84;0
27/01/2020;1200;0;22,5;72;0,8
27/01/2020;1300;0;26,3;51;0,7
27/01/2020;1400;0;30,1;39;1,2
27/01/2020;1500;0;31,6;39;1,6
27/01/2020;1600;0;32,7;32;1,5
27/01/2020;1700;0;33,5;28;2,2
27/01/2020;1800;0;33,4;28;1,5
27/01/2020;1900;0;33,6;28;1,3
27/01/2020;2000;0;33,2;29;1,2
27/01/2020;2100;0;32,2;31;0,9
27/01/2020;2200;0;29,3;41;0
27/01/2020;2300;0;26,1;54;0,1
28/01/2020;0;0;25,3;54;0
28/01/2020;100;0;24;61;0
28/01/2020;200;0;22,4;73;0
28/01/2020;300;0;21,3;82;0
28/01/2020;400;0;20,1;87;0,2
28/01/2020;500;0;19,7;88;0
28/01/2020;600;0;19,1;88;0
28/01/2020;700;0;18,9;87;0,1
28/01/2020;800;0;18,5;86;0
28/01/2020;900;0;17,8;89;0
28/01/2020;1000;0;17,9;90;0,1
28/01/2020;1100;0;18,6;87;0,3
28/01/2020;1200;0;22,9;71;0,8
28/01/2020;1300;0;27,3;62;1,5
28/01/2020;1400;0;30,2;50;1,5
28/01/2020;1500;0;32,5;36;1,5
28/01/2020;1600;0;34;29;1,4
28/01/2020;1700;0;34,1;29;1,7
28/01/2020;1800;0;34,9;30;1,4
28/01/2020;1900;0;34,4;27;1,2
28/01/2020;2000;0;34,2;28;1,6
28/01/2020;2100;0;33,3;30;0,7
28/01/2020;2200;0;30,4;39;0
28/01/2020;2300;0;27,5;48;0
29/01/2020;0;0;26;60;0
29/01/2020;100;0;24,3;66;0
29/01/2020;200;0;22,6;78;0
29/01/2020;300;0;22,7;78;0,3
29/01/2020;400;0;22,9;82;0,2
29/01/2020;500;0;22,3;84;0,6
29/01/2020;600;0;21;89;0,2
29/01/2020;700;0;20,8;90;0,5
29/01/2020;800;0;20,5;91;0,1
29/01/2020;900;0;20;93;0,2
29/01/2020;1000;0;20;93;0,2
29/01/2020;1100;0;21;92;0,4
29/01/2020;1200;0;24,4;78;1,5
29/01/2020;1300;0;27;69;1
29/01/2020;1400;0;30,2;61;0,8
29/01/2020;1500;0;30,3;58;1,3
29/01/2020;1600;0;29,4;61;1,4
29/01/2020;1700;0;28,8;66;1,6
29/01/2020;1800;0;29,9;61;1,5
29/01/2020;1900;0;30,1;63;1,9
29/01/2020;2000;0;30,2;63;2,3
29/01/2020;2100;0;27,3;63;1,4
29/01/2020;2200;0,2;22,8;90;0,3
29/01/2020;2300;0;22,8;92;0
30/01/2020;0;0;23;92;0
30/01/2020;100;0;22,8;92;0,1
30/01/2020;200;0,2;22,5;93;0
30/01/2020;300;0;22,1;94;0
30/01/2020;400;0;22,3;93;0
30/01/2020;500;0;22,1;93;0
30/01/2020;600;0;22,1;93;0
30/01/2020;700;0;22,2;93;0
30/01/2020;800;0;22,4;93;0
30/01/2020;900;0;22,2;94;0
30/01/2020;1000;0;22,2;94;0
30/01/2020;1100;0;22,8;93;0,1
30/01/2020;1200;0;25,1;85;1,4
30/01/2020;1300;0;28;73;1,4
30/01/2020;1400;0;29;66;2,1
30/01/2020;1500;0;30;63;2,7
30/01/2020;1600;5,4;24;89;0,9
30/01/2020;1700;0;24,9;88;0,4
30/01/2020;1800;0;28,8;74;2,7
30/01/2020;1900;14,4;23,2;94;0,1
30/01/2020;2000;0;25;94;1,5
